sample_id	sex	title	empo_1	empo_2	empo_3	host_age	latitude	taxon_id	age_units	elevation	env_biome	longitude	antibiotic	cfu_counts	host_taxid	description	env_feature	env_package	sample_type	env_material	geo_loc_name	dna_extracted	host_body_site	anonymized_name	host_life_stage	host_subject_id	scientific_name	host_common_name	day_of_experiment	host_body_habitat	host_body_product	average_cfu_counts	date_of_experiment	host_subject_id_02	phase_of_experiment	collection_timestamp	host_scientific_name	level_of_colonisation	route_abx_administration	timeline_sample_pcoa_time	physical_specimen_location	day_of_experiment_numerical	group_level_of_colonisation	physical_specimen_remaining	qiita_study_id
13132.DMG1906447		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	0	10090	8_11 E3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	8_11 E3	adult	Mouse_E3	mouse gut metagenome	mouse	p31	UBERON:feces	UBERON:feces	0	11_08	Mouse_E	carrier	11/7/19	Mus musculus	0	OG	36	MDUPHL_DAMG	38	undetectable	FALSE	13132
13132.DMG1906425		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	0	10090	7_11 E1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 E1	adult	Mouse_E1	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	0	11_07	Mouse_E	carrier	11/7/19	Mus musculus	undetectable	OG	35	MDUPHL_DAMG	37	undetectable	FALSE	13132
13132.DMG1906429		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	7_11 F2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 F2	adult	Mouse_F2	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	0	11_07	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	37	MDUPHL_DAMG	37	none	FALSE	13132
13132.DMG1906396		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	6_11 B3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	6_11 B3	adult	Mouse_B3	mouse gut metagenome	mouse	p29	UBERON:feces	UBERON:feces	0	11_06	Mouse_B	carrier	11/7/19	Mus musculus	undetectable	SC	32	MDUPHL_DAMG	36	undetectable	FALSE	13132
13132.DMG1906454		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	0	10090	9_11 D1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_11 D1	adult	Mouse_D1	mouse gut metagenome	mouse	p32	UBERON:feces	UBERON:feces	33.33333333	11_09	Mouse_D	carrier	11/7/19	Mus musculus	undetectable	SC	39	MDUPHL_DAMG	39	low	FALSE	13132
13132.DMG1906414		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	7_11 B1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 B1	adult	Mouse_B1	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	0	11_07	Mouse_B	carrier	11/7/19	Mus musculus	undetectable	SC	33	MDUPHL_DAMG	37	undetectable	FALSE	13132
13132.DMG1906428		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	7_11 F1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 F1	adult	Mouse_F1	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	0	11_07	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	37	MDUPHL_DAMG	37	none	FALSE	13132
13132.DMG1906437		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	8_11 C1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	8_11 C1	adult	Mouse_C1	mouse gut metagenome	mouse	p31	UBERON:feces	UBERON:feces	0	11_08	Mouse_C	carrier	11/7/19	Mus musculus	0	OG	27	MDUPHL_DAMG	38	undetectable	FALSE	13132
13132.DMG1906453		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	100	10090	9_11 A3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_11 A3	adult	Mouse_A3	mouse gut metagenome	mouse	p32	UBERON:feces	UBERON:feces	100	11_09	Mouse_A	carrier	11/7/19	Mus musculus	low	SC	39	MDUPHL_DAMG	39	low	FALSE	13132
13132.DMG1906424		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	200	10090	7_11 D5	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 D5	adult	Mouse_D5	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	1100	11_07	Mouse_D	colonised	11/7/19	Mus musculus	low	SC	37	MDUPHL_DAMG	37	intermediate	FALSE	13132
13132.DMG1906477		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	11_11 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	11_11 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p34	UBERON:feces	UBERON:feces	0	11_11	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	41	MDUPHL_DAMG	41	none	FALSE	13132
13132.DMG1906413		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	0	10090	7_11 A3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 A3	adult	Mouse_A3	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	66.66666667	11_07	Mouse_A	carrier	11/7/19	Mus musculus	undetectable	SC	37	MDUPHL_DAMG	37	low	FALSE	13132
13132.DMG1906419		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	7_11 C3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 C3	adult	Mouse_C3	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	0	11_07	Mouse_C	carrier	11/7/19	Mus musculus	undetectable	OG	26	MDUPHL_DAMG	37	undetectable	FALSE	13132
13132.DMG1906451		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	0	10090	9_11 A1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_11 A1	adult	Mouse_A1	mouse gut metagenome	mouse	p32	UBERON:feces	UBERON:feces	100	11_09	Mouse_A	carrier	11/7/19	Mus musculus	undetectable	SC	39	MDUPHL_DAMG	39	low	FALSE	13132
13132.DMG1906418		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Doxycycline	0	10090	7_11 C2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 C2	adult	Mouse_C2	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	0	11_07	Mouse_C	carrier	11/7/19	Mus musculus	undetectable	OG	26	MDUPHL_DAMG	37	undetectable	FALSE	13132
13132.DMG1906406		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Vancomycin	0	10090	6_11 E2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	6_11 E2	adult	Mouse_E2	mouse gut metagenome	mouse	p29	UBERON:feces	UBERON:feces	0	11_06	Mouse_E	carrier	11/7/19	Mus musculus	undetectable	OG	34	MDUPHL_DAMG	36	undetectable	FALSE	13132
13132.DMG1906412		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	200	10090	7_11 A2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 A2	adult	Mouse_A2	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	66.66666667	11_07	Mouse_A	carrier	11/7/19	Mus musculus	low	SC	37	MDUPHL_DAMG	37	low	FALSE	13132
13132.DMG1906393		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	0	10090	6_11 A3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	6_11 A3	adult	Mouse_A3	mouse gut metagenome	mouse	p29	UBERON:feces	UBERON:feces	166.6666667	11_06	Mouse_A	carrier	11/7/19	Mus musculus	undetectable	SC	36	MDUPHL_DAMG	36	low	FALSE	13132
13132.DMG1906450		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	8_11 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	8_11 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p31	UBERON:feces	UBERON:feces	0	11_08	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	38	MDUPHL_DAMG	38	none	FALSE	13132
13132.DMG1906469		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	0	10090	11_11 A1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	11_11 A1	adult	Mouse_A1	mouse gut metagenome	mouse	p34	UBERON:feces	UBERON:feces	33.33333333	11_11	Mouse_A	carrier	11/7/19	Mus musculus	undetectable	SC	41	MDUPHL_DAMG	41	low	FALSE	13132
13132.DMG1906432		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	500	10090	8_11 A2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	8_11 A2	adult	Mouse_A2	mouse gut metagenome	mouse	p31	UBERON:feces	UBERON:feces	1400	11_08	Mouse_A	carrier	11/7/19	Mus musculus	low	SC	38	MDUPHL_DAMG	38	intermediate	FALSE	13132
13132.DMG1906416		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	7_11 B3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 B3	adult	Mouse_B3	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	0	11_07	Mouse_B	carrier	11/7/19	Mus musculus	undetectable	SC	34	MDUPHL_DAMG	37	undetectable	FALSE	13132
13132.DMG1906456		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	0	10090	9_11 D3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_11 D3	adult	Mouse_D3	mouse gut metagenome	mouse	p32	UBERON:feces	UBERON:feces	33.33333333	11_09	Mouse_D	carrier	11/7/19	Mus musculus	undetectable	SC	39	MDUPHL_DAMG	39	low	FALSE	13132
13132.DMG1906452		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	200	10090	9_11 A2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	9_11 A2	adult	Mouse_A2	mouse gut metagenome	mouse	p32	UBERON:feces	UBERON:feces	100	11_09	Mouse_A	carrier	11/7/19	Mus musculus	low	SC	39	MDUPHL_DAMG	39	low	FALSE	13132
13132.DMG1906391		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	0	10090	6_11 A1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	6_11 A1	adult	Mouse_A1	mouse gut metagenome	mouse	p29	UBERON:feces	UBERON:feces	166.6666667	11_06	Mouse_A	carrier	11/7/19	Mus musculus	undetectable	SC	36	MDUPHL_DAMG	36	low	FALSE	13132
13132.DMG1906431		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Augmentin	0	10090	8_11 A1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	8_11 A1	adult	Mouse_A1	mouse gut metagenome	mouse	p31	UBERON:feces	UBERON:feces	1400	11_08	Mouse_A	carrier	11/7/19	Mus musculus	undetectable	SC	38	MDUPHL_DAMG	38	intermediate	FALSE	13132
13132.DMG1906420		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	5300	10090	7_11 D1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 D1	adult	Mouse_D1	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	1100	11_07	Mouse_D	colonised	11/7/19	Mus musculus	intermediate	SC	37	MDUPHL_DAMG	37	intermediate	FALSE	13132
13132.DMG1906442		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	300	10090	8_11 D3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	8_11 D3	adult	Mouse_D3	mouse gut metagenome	mouse	p31	UBERON:feces	UBERON:feces	140	11_08	Mouse_D	colonised	11/7/19	Mus musculus	low	SC	38	MDUPHL_DAMG	38	low	FALSE	13132
13132.DMG1906394		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	6_11 B1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	6_11 B1	adult	Mouse_B1	mouse gut metagenome	mouse	p29	UBERON:feces	UBERON:feces	0	11_06	Mouse_B	carrier	11/7/19	Mus musculus	undetectable	SC	32	MDUPHL_DAMG	36	undetectable	FALSE	13132
13132.DMG1906441		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	0	10090	8_11 D2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	8_11 D2	adult	Mouse_D2	mouse gut metagenome	mouse	p31	UBERON:feces	UBERON:feces	140	11_08	Mouse_D	colonised	11/7/19	Mus musculus	undetectable	SC	38	MDUPHL_DAMG	38	low	FALSE	13132
13132.DMG1906402		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	0	10090	6_11 D3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	6_11 D3	adult	Mouse_D3	mouse gut metagenome	mouse	p29	UBERON:feces	UBERON:feces	880	11_06	Mouse_D	colonised	11/7/19	Mus musculus	undetectable	SC	36	MDUPHL_DAMG	36	low	FALSE	13132
13132.DMG1906467		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	10_11 F2	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	10_11 F2	adult	Mouse_F2	mouse gut metagenome	mouse	p33	UBERON:feces	UBERON:feces	0	11_10	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	40	MDUPHL_DAMG	40	none	FALSE	13132
13132.DMG1906410		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	untreated.noninfected.control	0	10090	6_11 F3	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	6_11 F3	adult	Mouse_F3	mouse gut metagenome	mouse	p29	UBERON:feces	UBERON:feces	0	11_06	Mouse_F	control	11/7/19	Mus musculus	none	Not applicable	36	MDUPHL_DAMG	36	none	FALSE	13132
13132.DMG1906423		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	PipTaz	0	10090	7_11 D4	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	7_11 D4	adult	Mouse_D4	mouse gut metagenome	mouse	p30	UBERON:feces	UBERON:feces	1100	11_07	Mouse_D	colonised	11/7/19	Mus musculus	undetectable	SC	37	MDUPHL_DAMG	37	intermediate	FALSE	13132
13132.DMG1906434		VRE.03	Host-asssociated	Animal-associated	Animal distal gut		37.81	410661		102	urban biome	144.96	Cefazolin	0	10090	8_11 B1	animal-associated habitat	host-associated	feces	feces	AUSTRALIA:VIC:Melbourne	TRUE	UBERON:feces	8_11 B1	adult	Mouse_B1	mouse gut metagenome	mouse	p31	UBERON:feces	UBERON:feces	0	11_08	Mouse_B	carrier	11/7/19	Mus musculus	undetectable	SC	35	MDUPHL_DAMG	38	undetectable	FALSE	13132
